date;value
31-05-2020;0.49
01-06-2020;3.94
02-06-2020;0.53
03-06-2020;0.24
04-06-2020;0.11
05-06-2020;0.29
06-06-2020;0.33
07-06-2020;0.34
08-06-2020;0.33
09-06-2020;0.38
10-06-2020;0.13
11-06-2020;0.58
12-06-2020;0.14
13-06-2020;0.13
14-06-2020;0.41
15-06-2020;0.25
16-06-2020;0.1
17-06-2020;0.23
18-06-2020;0.29
19-06-2020;0.34
20-06-2020;0.3
21-06-2020;0.24
22-06-2020;0.23
23-06-2020;1.09
24-06-2020;0.45
25-06-2020;0.36
26-06-2020;0.27
27-06-2020;0.45
28-06-2020;0.16
29-06-2020;0.18
30-06-2020;0.67
01-07-2020;0.14
02-07-2020;0.19
03-07-2020;0.39
04-07-2020;0.57
05-07-2020;0.39
06-07-2020;0.23
07-07-2020;0.08
08-07-2020;0.31
09-07-2020;0.31
10-07-2020;1.02
11-07-2020;0.07
12-07-2020;0.07
13-07-2020;0.16
14-07-2020;0.15
15-07-2020;0.15
16-07-2020;0.14
17-07-2020;0.08
18-07-2020;0.55
19-07-2020;0.33
20-07-2020;0.17
21-07-2020;0.3
22-07-2020;0.46
23-07-2020;0.5
24-07-2020;0.26
25-07-2020;0.23
26-07-2020;0.67
27-07-2020;0.87
28-07-2020;0.11
29-07-2020;0.44
30-07-2020;0.28
31-07-2020;0.67
01-08-2020;1.06
02-08-2020;0.26
03-08-2020;0.46
04-08-2020;0.15
05-08-2020;0.15
06-08-2020;0.22
07-08-2020;0.81
08-08-2020;0.28
09-08-2020;0.09
10-08-2020;0.12
11-08-2020;0.53
12-08-2020;0.44
13-08-2020;0.16
14-08-2020;0.23
15-08-2020;0.61
16-08-2020;0.14
17-08-2020;1.12
18-08-2020;0.76
19-08-2020;0.4
20-08-2020;0.13
21-08-2020;0.15
22-08-2020;0.14
23-08-2020;0.13
24-08-2020;0.16
25-08-2020;1.06
26-08-2020;0.26
27-08-2020;0.46
28-08-2020;0.15
29-08-2020;0.15
30-08-2020;0.22
31-08-2020;0.81
01-09-2020;0.85
02-09-2020;0.47
03-09-2020;2.84
04-09-2020;2.14
05-09-2020;0.1
06-09-2020;0.13
07-09-2020;0.29
08-09-2020;0.28
09-09-2020;0.29
10-09-2020;0.38
11-09-2020;0.26
12-09-2020;0.24
13-09-2020;0.83
14-09-2020;1.31
15-09-2020;0.77
16-09-2020;0.46
17-09-2020;1.43
18-09-2020;0.61
19-09-2020;0.73
20-09-2020;0.62
21-09-2020;1.12
22-09-2020;1.16
23-09-2020;0.98
24-09-2020;0.41
25-09-2020;0.2
26-09-2020;0.26
27-09-2020;0.14
28-09-2020;0.65
29-09-2020;2.75
30-09-2020;2.51
01-10-2020;2.51
02-10-2020;2.26
03-10-2020;1.08
04-10-2020;0.55
05-10-2020;1.35
06-10-2020;1.68
07-10-2020;0.7
08-10-2020;0.99
09-10-2020;0.83
10-10-2020;0.36
11-10-2020;0.22
12-10-2020;0.31
13-10-2020;0.14
14-10-2020;0.35
15-10-2020;1.04
16-10-2020;1.67
17-10-2020;1.83
18-10-2020;2.52
19-10-2020;1.64
20-10-2020;1.26
21-10-2020;1.48
22-10-2020;2.11
23-10-2020;2.52
24-10-2020;1.92
25-10-2020;0.4
26-10-2020;0.41
27-10-2020;1.88
28-10-2020;1.21
29-10-2020;2.14
30-10-2020;3.39
31-10-2020;6.05
01-11-2020;5.35
02-11-2020;1.25
03-11-2020;0.49
04-11-2020;1.04
05-11-2020;1.89
06-11-2020;2.37
07-11-2020;2.66
08-11-2020;0.97
09-11-2020;1.35
10-11-2020;5.14
11-11-2020;3.82
12-11-2020;3.21
13-11-2020;3.8
14-11-2020;2.14
15-11-2020;0.93
16-11-2020;1.21
17-11-2020;4.99
18-11-2020;7.39
19-11-2020;0.39
20-11-2020;3.45
21-11-2020;2.43
22-11-2020;3.33
23-11-2020;5.96
24-11-2020;15.98
25-11-2020;4.01
26-11-2020;5.25
27-11-2020;5.71
28-11-2020;3.82
29-11-2020;3.63
30-11-2020;2.56
01-12-2020;2.55
02-12-2020;1.45
03-12-2020;0.99
04-12-2020;0.32
05-12-2020;0.21
06-12-2020;0.53
07-12-2020;0.24
08-12-2020;0.25
09-12-2020;1.41
10-12-2020;1.32
11-12-2020;0.41
12-12-2020;0.61
13-12-2020;3.07
14-12-2020;0.91
15-12-2020;1.06
16-12-2020;1.66
17-12-2020;3.37
18-12-2020;2.63
19-12-2020;1.72
20-12-2020;1.64
21-12-2020;4.96
22-12-2020;2.8
23-12-2020;0.74
24-12-2020;0.5
25-12-2020;0.38
26-12-2020;0.85
27-12-2020;0.23
28-12-2020;0.22
29-12-2020;0.26
30-12-2020;0.58
31-12-2020;0.24
01-01-2021;0.16
02-01-2021;0.35
03-01-2021;0.14
04-01-2021;0.34
05-01-2021;1.18
06-01-2021;0.76
07-01-2021;1.35
08-01-2021;2.13
09-01-2021;2.08
10-01-2021;2.09
11-01-2021;2.08
12-01-2021;2.04
13-01-2021;3.74
14-01-2021;2.65
15-01-2021;3.13
16-01-2021;2.92
17-01-2021;3.29
18-01-2021;2.92
19-01-2021;2.22
20-01-2021;0.65
21-01-2021;0.76
22-01-2021;0.62
23-01-2021;0.25
24-01-2021;0.28
25-01-2021;0.75
26-01-2021;2.42
27-01-2021;3.23
28-01-2021;1.74
29-01-2021;1.73
30-01-2021;0.24
31-01-2021;0.15
01-02-2021;0.35
02-02-2021;1.1
03-02-2021;0.53
04-02-2021;1.16
05-02-2021;1.49
06-02-2021;0.26
07-02-2021;1.33
08-02-2021;0.93
09-02-2021;0.61
10-02-2021;0.4
11-02-2021;2.13
12-02-2021;0.88
13-02-2021;2.57
14-02-2021;1.14
15-02-2021;1.54
16-02-2021;1.18
17-02-2021;2.17
18-02-2021;0.77
19-02-2021;0.86
20-02-2021;0.1
21-02-2021;0.13
22-02-2021;1.06
23-02-2021;1.08
24-02-2021;1.6
25-02-2021;1.08
26-02-2021;1.19
27-02-2021;0.32
28-02-2021;0.9
01-03-2021;2.23
02-03-2021;3.39
03-03-2021;4.44
04-03-2021;4.38
05-03-2021;2.06
06-03-2021;0.14
07-03-2021;0.2
08-03-2021;0.67
09-03-2021;1.66
10-03-2021;6.8
11-03-2021;6.64
12-03-2021;1.9
13-03-2021;1.61
14-03-2021;0.24
15-03-2021;1.15
16-03-2021;1.6
17-03-2021;4.4
18-03-2021;3.29
19-03-2021;1.59
20-03-2021;0.33
21-03-2021;1.08
22-03-2021;3.77
23-03-2021;3.41
24-03-2021;0.96
25-03-2021;2.45
26-03-2021;0.97
27-03-2021;0.49
28-03-2021;1.63
29-03-2021;5.84
30-03-2021;4.74
31-03-2021;3.99
01-04-2021;3.96
02-04-2021;0.45
03-04-2021;0.23
04-04-2021;0.28
05-04-2021;0.52
06-04-2021;0.22
07-04-2021;0.24
08-04-2021;2.32
09-04-2021;3.13
10-04-2021;1.12
11-04-2021;0.22
12-04-2021;1.92
13-04-2021;1.39
14-04-2021;0.82
15-04-2021;0.69
16-04-2021;0.69
17-04-2021;0.78
18-04-2021;1.28
19-04-2021;1.62
20-04-2021;0.77
21-04-2021;0.41
22-04-2021;1.12
23-04-2021;3.41
24-04-2021;0.55
25-04-2021;0.37
26-04-2021;0.37
27-04-2021;0.23
28-04-2021;0.36
29-04-2021;0.42
30-04-2021;0.91
01-05-2021;1.37
02-05-2021;1.4
03-05-2021;1.37
04-05-2021;1.83
05-05-2021;1.64
06-05-2021;1.34
07-05-2021;0.85
08-05-2021;1.63
09-05-2021;0.73
10-05-2021;1.15
11-05-2021;1.49
12-05-2021;1.83
13-05-2021;1.29
14-05-2021;1.48
15-05-2021;0.7
16-05-2021;0.2
17-05-2021;0.37
18-05-2021;0.14
19-05-2021;0.7
20-05-2021;1.67
21-05-2021;0.3
22-05-2021;0.4
23-05-2021;0.52
24-05-2021;0.26
25-05-2021;0.2
26-05-2021;0.49
27-05-2021;0.98
28-05-2021;0.47
29-05-2021;0.24
30-05-2021;0.31
31-05-2021;1.08
01-06-2021;1.33
02-06-2021;0.67
03-06-2021;0.14
04-06-2021;0.4
05-06-2021;0.76
06-06-2021;0.13
07-06-2021;0.11
08-06-2021;0.2
09-06-2021;0.21
10-06-2021;0.2
11-06-2021;0.29
12-06-2021;0.18
13-06-2021;0.38
14-06-2021;0.64
15-06-2021;0.64
16-06-2021;0.9
17-06-2021;0.45
18-06-2021;0.32
19-06-2021;0.11
20-06-2021;0.15
21-06-2021;0.65
22-06-2021;0.12
23-06-2021;1.44
24-06-2021;0.25
25-06-2021;0.31
26-06-2021;0.2
27-06-2021;0.18
28-06-2021;0.47
29-06-2021;0.29
30-06-2021;0.23
01-07-2021;0.68
02-07-2021;2.14
03-07-2021;0.67
04-07-2021;0.29
05-07-2021;0.39
06-07-2021;0.14
07-07-2021;0.24
08-07-2021;0.5
09-07-2021;0.35
10-07-2021;0.51
11-07-2021;0.23
12-07-2021;0.14
13-07-2021;0.14
14-07-2021;0.24
15-07-2021;0.19
16-07-2021;0.16
17-07-2021;0.24
18-07-2021;0.85
19-07-2021;1.09
20-07-2021;1
21-07-2021;0.74
22-07-2021;0.66
23-07-2021;0.31
24-07-2021;0.55
25-07-2021;0.2
26-07-2021;0.31
27-07-2021;0.36
28-07-2021;0.3
29-07-2021;0.38
30-07-2021;0.62
31-07-2021;0.26
01-08-2021;0.22
02-08-2021;0.32
03-08-2021;0.64
04-08-2021;0.6
05-08-2021;0.78
06-08-2021;0.25
07-08-2021;0.3
08-08-2021;0.17
09-08-2021;0.52
10-08-2021;1.28
11-08-2021;0.78
12-08-2021;0.27
13-08-2021;0.74
14-08-2021;0.17
15-08-2021;0.24
16-08-2021;0.15
17-08-2021;0.21
18-08-2021;0.19
19-08-2021;0.24
20-08-2021;0.23
21-08-2021;0.57
22-08-2021;0.15
23-08-2021;0.51
24-08-2021;0.44
25-08-2021;0.83
26-08-2021;3.32
27-08-2021;0.89
28-08-2021;0.27
29-08-2021;0.18
30-08-2021;0.25
31-08-2021;0.48
01-09-2021;0.74
02-09-2021;1.02
03-09-2021;0.65
04-09-2021;0.74
05-09-2021;1.32
06-09-2021;4.76
07-09-2021;3.74
08-09-2021;0.49
09-09-2021;0.56
10-09-2021;0.74
11-09-2021;1.35
12-09-2021;1.23
13-09-2021;3.13
14-09-2021;0.78
15-09-2021;0.71
16-09-2021;0.79
17-09-2021;1.91
18-09-2021;0.82
19-09-2021;0.5
20-09-2021;0.48
21-09-2021;1.09
22-09-2021;1.54
23-09-2021;1.53
24-09-2021;1.62
25-09-2021;1.7
26-09-2021;1.46
27-09-2021;0.5
28-09-2021;1.39
29-09-2021;1.47
30-09-2021;2.27
01-10-2021;1.9
02-10-2021;2.27
03-10-2021;0.65
04-10-2021;1.36
05-10-2021;0.3
06-10-2021;1.7
07-10-2021;4.05
08-10-2021;3.2
09-10-2021;1.94
10-10-2021;1.25
11-10-2021;1.34
12-10-2021;1.56
13-10-2021;4.76
14-10-2021;6.65
15-10-2021;2.49
16-10-2021;1.69
17-10-2021;1.86
18-10-2021;4.61
19-10-2021;7.01
20-10-2021;2.32
21-10-2021;0.73
22-10-2021;0.43
23-10-2021;2
24-10-2021;1
25-10-2021;1.24
26-10-2021;4.29
27-10-2021;3.9
28-10-2021;4.99
29-10-2021;1.52
30-10-2021;1.75
31-10-2021;1.41
01-11-2021;0.29
02-11-2021;1
03-11-2021;0.87
04-11-2021;1.26
05-11-2021;1.85
06-11-2021;1.73
07-11-2021;1
08-11-2021;1.01
09-11-2021;0.3
10-11-2021;3.01
11-11-2021;3.36
12-11-2021;2.91
13-11-2021;1.99
14-11-2021;0.59
15-11-2021;0.76
16-11-2021;2.27
17-11-2021;2.45
18-11-2021;2.69
19-11-2021;4.08
20-11-2021;5.6
21-11-2021;1.09
22-11-2021;0.52
23-11-2021;0.8
24-11-2021;0.14
25-11-2021;0.88
26-11-2021;0.69
27-11-2021;0.27
28-11-2021;0.44
29-11-2021;2
30-11-2021;3.93
01-12-2021;1.21
02-12-2021;0.63
03-12-2021;3.14
04-12-2021;0.65
05-12-2021;0.62
06-12-2021;1.2
07-12-2021;1.92
08-12-2021;0.19
09-12-2021;0.9
10-12-2021;0.4
11-12-2021;1.64
12-12-2021;3.61
13-12-2021;9.32
14-12-2021;5.44
15-12-2021;6.49
16-12-2021;6.4
17-12-2021;7.05
18-12-2021;7.04
19-12-2021;7.05
20-12-2021;7.59
21-12-2021;9.07
22-12-2021;4.64
23-12-2021;4.43
24-12-2021;4.22
25-12-2021;4.62
26-12-2021;5.1
27-12-2021;2.08
28-12-2021;2.69
29-12-2021;5.29
30-12-2021;6.8
31-12-2021;5.11
01-01-2022;0.84
02-01-2022;3.84
03-01-2022;4.99
04-01-2022;1.12
05-01-2022;3.79
06-01-2022;2.29
07-01-2022;1.45
08-01-2022;0.72
09-01-2022;0.26
10-01-2022;1.54
11-01-2022;0.74
12-01-2022;1.34
13-01-2022;3.54
14-01-2022;4.86
15-01-2022;3.74
16-01-2022;4.81
17-01-2022;6.61
18-01-2022;4.94
19-01-2022;5.74
20-01-2022;3.09
21-01-2022;2.3
22-01-2022;3.85
23-01-2022;3.84
24-01-2022;3.85
25-01-2022;5.39
26-01-2022;4.27
27-01-2022;2.9
28-01-2022;2.18
29-01-2022;2.68
30-01-2022;1.36
31-01-2022;0.91
01-02-2022;1.52
02-02-2022;6.45
03-02-2022;6.82
04-02-2022;3.83
05-02-2022;1.21
06-02-2022;1.5
07-02-2022;1.7
08-02-2022;4.11
09-02-2022;7.88
10-02-2022;6.25
11-02-2022;1.54
12-02-2022;1.66
13-02-2022;1.37
14-02-2022;0.39
15-02-2022;2.44
16-02-2022;3.33
17-02-2022;4.39
18-02-2022;1.5
19-02-2022;1.09
20-02-2022;0.85
21-02-2022;0.91
22-02-2022;2.43
23-02-2022;2.89
24-02-2022;0.46
25-02-2022;0.12
26-02-2022;2.7
27-02-2022;3.06
28-02-2022;3.33
01-03-2022;3.42
02-03-2022;1.26
03-03-2022;0.81
04-03-2022;0.91
05-03-2022;0.57
06-03-2022;0.86
07-03-2022;1.22
08-03-2022;2.42
09-03-2022;1.63
10-03-2022;2.02
11-03-2022;1.52
12-03-2022;1.04
13-03-2022;0.97
14-03-2022;0.75
15-03-2022;3.23
16-03-2022;1
17-03-2022;0.81
18-03-2022;2.04
19-03-2022;2.38
20-03-2022;2.29
21-03-2022;1.96
22-03-2022;2.35
23-03-2022;1.4
24-03-2022;1.68
25-03-2022;1.25
26-03-2022;1.83
27-03-2022;2.39
28-03-2022;2.43
29-03-2022;0.72
30-03-2022;0.35
31-03-2022;0.42
01-04-2022;0.31
02-04-2022;0.52
03-04-2022;0.42
04-04-2022;0.75
05-04-2022;0.59
06-04-2022;1.99
07-04-2022;1.25
08-04-2022;1.16
09-04-2022;0.46
10-04-2022;1.33
11-04-2022;0.81
12-04-2022;1.08
13-04-2022;0.42
14-04-2022;0.57
15-04-2022;0.17
16-04-2022;0.11
17-04-2022;0.13
18-04-2022;0.15
19-04-2022;0.15
20-04-2022;0.16
21-04-2022;0.44
22-04-2022;0.9
23-04-2022;0.15
24-04-2022;0.3
25-04-2022;1.44
26-04-2022;1.37
27-04-2022;1.01
28-04-2022;0.74
29-04-2022;1.55
30-04-2022;0.35
01-05-2022;0.15
02-05-2022;0.31
03-05-2022;0.51
04-05-2022;0.93
05-05-2022;0.97
06-05-2022;0.53
07-05-2022;0.55
08-05-2022;0.24
09-05-2022;1.65
10-05-2022;0.94
11-05-2022;0.46
12-05-2022;0.56
13-05-2022;0.14
14-05-2022;0.26
15-05-2022;0.41
16-05-2022;0.7
17-05-2022;0.97
18-05-2022;0.19
19-05-2022;0.22
20-05-2022;0.14
21-05-2022;0.31
22-05-2022;0.3
23-05-2022;0.18
24-05-2022;0.76
25-05-2022;0.42
26-05-2022;0.66
27-05-2022;0.12
28-05-2022;0.12
29-05-2022;0.14
30-05-2022;0.34
31-05-2022;0.41
01-06-2022;0.47
02-06-2022;0.53
03-06-2022;0.16
04-06-2022;0.12
05-06-2022;0.1
06-06-2022;0.22
07-06-2022;0.15
08-06-2022;0.42
09-06-2022;0.15
10-06-2022;0.76
11-06-2022;0.11
12-06-2022;0.1
13-06-2022;0.12
14-06-2022;0.74
15-06-2022;2.92
16-06-2022;0.7
17-06-2022;1.67
18-06-2022;0.36
19-06-2022;0.1
20-06-2022;4.52
21-06-2022;5.53
22-06-2022;0.18
23-06-2022;0.27
24-06-2022;0.36
25-06-2022;0.17
26-06-2022;0.1
27-06-2022;0.28
28-06-2022;0.13
29-06-2022;0.1
30-06-2022;0.11
01-07-2022;0.2
02-07-2022;0.14
03-07-2022;0.31
04-07-2022;0.13
05-07-2022;0.16
06-07-2022;0.72
07-07-2022;1.46
08-07-2022;0.13
09-07-2022;0.5
10-07-2022;1.81
11-07-2022;2.16
12-07-2022;2.21
13-07-2022;3.56
14-07-2022;2.8
15-07-2022;0.46
16-07-2022;0.57
17-07-2022;0.5
18-07-2022;0.33
19-07-2022;0.16
20-07-2022;0.22
21-07-2022;0.2
22-07-2022;0.15
23-07-2022;0.14
24-07-2022;0.25
25-07-2022;0.17
26-07-2022;0.14
27-07-2022;0.26
28-07-2022;0.22
29-07-2022;0.24
30-07-2022;0.17
31-07-2022;0.2
