date;value
04-09-2019;5.5833
05-09-2019;4.4583
06-09-2019;3.9166
07-09-2019;6.2083
08-09-2019;5.1666
09-09-2019;4.1666
10-09-2019;3.6818
11-09-2019;3.9166
12-09-2019;7
13-09-2019;6
14-09-2019;6.4166
15-09-2019;7.625
16-09-2019;13.041
17-09-2019;7.125
18-09-2019;4.6666
19-09-2019;4.8333
20-09-2019;5.7083
21-09-2019;5.5833
22-09-2019;5.2916
23-09-2019;6.25
24-09-2019;2.625
25-09-2019;4.4782
26-09-2019;8.25
27-09-2019;5.7083
28-09-2019;7
29-09-2019;3.6666
30-09-2019;6.7916
01-10-2019;4.9583
02-10-2019;4.3333
03-10-2019;4.4166
04-10-2019;3.7083
05-10-2019;4.3333
06-10-2019;3.5416
07-10-2019;6.2916
08-10-2019;7.5454
09-10-2019;4.5416
10-10-2019;6.1666
11-10-2019;5.5833
12-10-2019;3.625
13-10-2019;5.125
14-10-2019;3.7916
15-10-2019;3.875
16-10-2019;4.7916
17-10-2019;4.8333
18-10-2019;6.2083
19-10-2019;3.75
20-10-2019;4.4166
21-10-2019;5.1666
22-10-2019;8.8695
23-10-2019;5.625
24-10-2019;5.375
25-10-2019;6.9166
26-10-2019;8.1666
27-10-2019;14.791
28-10-2019;16.041
29-10-2019;9
30-10-2019;7.375
31-10-2019;10.541
01-11-2019;10
02-11-2019;2.125
03-11-2019;4.6666
04-11-2019;6.2916
05-11-2019;5.0833
06-11-2019;5.125
07-11-2019;5.5
08-11-2019;3.875
09-11-2019;4.9166
10-11-2019;7.0833
11-11-2019;5.5833
12-11-2019;6.0416
13-11-2019;4.7916
14-11-2019;8.0833
15-11-2019;4.9166
16-11-2019;7.9166
17-11-2019;4.7083
18-11-2019;6.5416
19-11-2019;14.208
20-11-2019;22.665
21-11-2019;31.125
22-11-2019;13.708
23-11-2019;9.9583
24-11-2019;8.9166
25-11-2019;8
26-11-2019;13.125
27-11-2019;7.875
28-11-2019;6.6086
29-11-2019;5.8333
30-11-2019;4.8333
01-12-2019;4
02-12-2019;4.5833
03-12-2019;7.5416
04-12-2019;17.208
05-12-2019;19.652
06-12-2019;9
07-12-2019;11.416
08-12-2019;6.7083
09-12-2019;8.2083
10-12-2019;19.875
11-12-2019;10.416
12-12-2019;4.125
13-12-2019;6.0416
14-12-2019;11.541
15-12-2019;4.7083
16-12-2019;4.5
17-12-2019;8.5217
18-12-2019;4.6666
19-12-2019;4.9166
20-12-2019;8.2916
21-12-2019;6.5833
22-12-2019;6.4583
23-12-2019;11.5
24-12-2019;10.666
25-12-2019;8.7916
26-12-2019;9.25
27-12-2019;10.5
28-12-2019;16.625
29-12-2019;15.041
30-12-2019;16.916
31-12-2019;13
01-01-2020;10
02-01-2020;11
03-01-2020;17
04-01-2020;6
05-01-2020;8
06-01-2020;13
07-01-2020;15
08-01-2020;20
09-01-2020;13
10-01-2020;9
11-01-2020;15
12-01-2020;19
13-01-2020;36
14-01-2020;9
15-01-2020;2
16-01-2020;6
17-01-2020;7
18-01-2020;8
19-01-2020;4
20-01-2020;4
21-01-2020;5
22-01-2020;8
23-01-2020;3
24-01-2020;15
25-01-2020;9
26-01-2020;11
27-01-2020;9
28-01-2020;7
29-01-2020;17
30-01-2020;2
31-01-2020;16
01-02-2020;13
02-02-2020;9
03-02-2020;17
04-02-2020;2
05-02-2020;5
06-02-2020;9
07-02-2020;15
08-02-2020;7
09-02-2020;12
10-02-2020;7
11-02-2020;8
12-02-2020;20
13-02-2020;4
14-02-2020;2
15-02-2020;2
16-02-2020;2
17-02-2020;3
18-02-2020;7
19-02-2020;10
20-02-2020;5
21-02-2020;2
22-02-2020;4
23-02-2020;5
24-02-2020;2
25-02-2020;7
26-02-2020;13
27-02-2020;9
28-02-2020;2
29-02-2020;1
01-03-2020;4
02-03-2020;2
03-03-2020;5
04-03-2020;3
05-03-2020;2
06-03-2020;5
07-03-2020;3
08-03-2020;2
09-03-2020;2
10-03-2020;8
11-03-2020;5
12-03-2020;3
13-03-2020;6
14-03-2020;8
15-03-2020;1
16-03-2020;3
17-03-2020;7
18-03-2020;13
19-03-2020;2
20-03-2020;11
21-03-2020;7
22-03-2020;8
23-03-2020;9
24-03-2020;9
25-03-2020;11
26-03-2020;10
27-03-2020;11
28-03-2020;14
29-03-2020;14
30-03-2020;8
31-03-2020;14
01-04-2020;5
02-04-2020;3
03-04-2020;4
04-04-2020;12
05-04-2020;3
06-04-2020;3
07-04-2020;7
08-04-2020;14
09-04-2020;8
10-04-2020;2
11-04-2020;2
12-04-2020;3
13-04-2020;13
14-04-2020;2
15-04-2020;11
16-04-2020;2
17-04-2020;2
18-04-2020;3
19-04-2020;3
20-04-2020;3
21-04-2020;3
22-04-2020;3
23-04-2020;2
24-04-2020;3
25-04-2020;2
26-04-2020;2
27-04-2020;2
28-04-2020;2
29-04-2020;2
30-04-2020;2
01-05-2020;2
02-05-2020;2
03-05-2020;2
04-05-2020;2
05-05-2020;2
06-05-2020;2
07-05-2020;3
08-05-2020;2
09-05-2020;2
10-05-2020;3
11-05-2020;2
12-05-2020;2
13-05-2020;2
14-05-2020;2
15-05-2020;2
16-05-2020;2
17-05-2020;2
18-05-2020;4
19-05-2020;3
20-05-2020;2
21-05-2020;3
22-05-2020;3
23-05-2020;2
24-05-2020;2
25-05-2020;2
26-05-2020;2
27-05-2020;3
28-05-2020;7
29-05-2020;5
30-05-2020;4
31-05-2020;3
01-06-2020;3
02-06-2020;3
03-06-2020;2
04-06-2020;2
05-06-2020;3
06-06-2020;2
07-06-2020;2
08-06-2020;1
09-06-2020;1
10-06-2020;1
11-06-2020;1
12-06-2020;1
13-06-2020;1
14-06-2020;1
15-06-2020;1
16-06-2020;2
17-06-2020;3
18-06-2020;3
19-06-2020;3
20-06-2020;3
21-06-2020;2
22-06-2020;3
23-06-2020;3
24-06-2020;1
25-06-2020;1
26-06-2020;2
27-06-2020;2
28-06-2020;2
29-06-2020;2
30-06-2020;2
01-07-2020;2
02-07-2020;2
03-07-2020;2
04-07-2020;3
05-07-2020;3
06-07-2020;3
07-07-2020;3
08-07-2020;3
09-07-2020;3
10-07-2020;2
11-07-2020;1
12-07-2020;1
13-07-2020;2
14-07-2020;6
15-07-2020;4
16-07-2020;3
17-07-2020;5
18-07-2020;8
19-07-2020;3
20-07-2020;2
21-07-2020;2
22-07-2020;7
23-07-2020;2
24-07-2020;4
25-07-2020;5
26-07-2020;6
27-07-2020;6
28-07-2020;1
29-07-2020;2
30-07-2020;1
31-07-2020;4
01-08-2020;7
02-08-2020;5
03-08-2020;4
04-08-2020;4
05-08-2020;3
06-08-2020;5
07-08-2020;7
08-08-2020;8
09-08-2020;4
10-08-2020;10
11-08-2020;12
12-08-2020;9
13-08-2020;15
14-08-2020;24
15-08-2020;3
16-08-2020;5
17-08-2020;9
18-08-2020;4
19-08-2020;5
20-08-2020;6
21-08-2020;8
22-08-2020;7
23-08-2020;5
24-08-2020;4
25-08-2020;4
26-08-2020;3
27-08-2020;5
28-08-2020;7
29-08-2020;8
30-08-2020;4
31-08-2020;10
01-09-2020;9
02-09-2020;6
03-09-2020;10
04-09-2020;8
05-09-2020;6
06-09-2020;3
07-09-2020;5
08-09-2020;8
09-09-2020;7
10-09-2020;7
11-09-2020;4
12-09-2020;4
13-09-2020;9
14-09-2020;10
15-09-2020;6
16-09-2020;6
17-09-2020;5
18-09-2020;5
19-09-2020;5
20-09-2020;6
21-09-2020;4
22-09-2020;8
23-09-2020;7
24-09-2020;10
25-09-2020;12
26-09-2020;5
27-09-2020;7
28-09-2020;6
29-09-2020;7
30-09-2020;17
01-10-2020;13
02-10-2020;8
03-10-2020;7
04-10-2020;7
05-10-2020;9
06-10-2020;9
07-10-2020;6
08-10-2020;5
09-10-2020;8
10-10-2020;8
11-10-2020;7
12-10-2020;8
13-10-2020;3
14-10-2020;8
15-10-2020;8
16-10-2020;4
17-10-2020;8
18-10-2020;11
19-10-2020;6
20-10-2020;10
21-10-2020;14
22-10-2020;9
23-10-2020;9
24-10-2020;7
25-10-2020;7
26-10-2020;6
27-10-2020;12
28-10-2020;6
29-10-2020;7
30-10-2020;8
31-10-2020;9
01-11-2020;9
