date;value
06-11-2019;32.208
07-11-2019;22.318
08-11-2019;33.166
09-11-2019;23.791
10-11-2019;23.583
11-11-2019;30.75
12-11-2019;39.375
13-11-2019;28.958
14-11-2019;30.916
15-11-2019;35.791
16-11-2019;29.625
17-11-2019;25.333
18-11-2019;39.041
19-11-2019;42.375
20-11-2019;46.208
21-11-2019;50.041
22-11-2019;28.458
23-11-2019;28.416
24-11-2019;41.416
25-11-2019;43.75
26-11-2019;32.958
27-11-2019;46.333
28-11-2019;46.521
29-11-2019;40.458
30-11-2019;37.625
01-12-2019;28.041
02-12-2019;37.708
03-12-2019;38.875
04-12-2019;43.5
05-12-2019;44.608
06-12-2019;31.666
07-12-2019;36.875
08-12-2019;33.25
09-12-2019;35.208
10-12-2019;46.875
11-12-2019;31.541
12-12-2019;32.583
13-12-2019;21.458
14-12-2019;58.083
15-12-2019;28.791
16-12-2019;39.958
17-12-2019;42.652
18-12-2019;28.708
19-12-2019;46.916
20-12-2019;56.291
21-12-2019;30.208
22-12-2019;18.416
23-12-2019;57.208
24-12-2019;41.916
25-12-2019;36.583
26-12-2019;46.625
27-12-2019;47.458
28-12-2019;53.458
29-12-2019;51.625
30-12-2019;65.375
31-12-2019;46
01-01-2020;32
02-01-2020;44
03-01-2020;48
04-01-2020;37
05-01-2020;36
06-01-2020;33
07-01-2020;51
08-01-2020;56
09-01-2020;41
10-01-2020;49
11-01-2020;44
12-01-2020;42
13-01-2020;57
14-01-2020;23
15-01-2020;34
16-01-2020;28
17-01-2020;35
18-01-2020;43
19-01-2020;13
20-01-2020;29
21-01-2020;43
22-01-2020;50
23-01-2020;38
24-01-2020;42
25-01-2020;37
26-01-2020;41
27-01-2020;45
28-01-2020;40
29-01-2020;44
30-01-2020;49
31-01-2020;43
01-02-2020;42
02-02-2020;41
03-02-2020;49
04-02-2020;33
05-02-2020;33
06-02-2020;48
07-02-2020;46
08-02-2020;36
09-02-2020;37
10-02-2020;40
11-02-2020;35
12-02-2020;39
13-02-2020;33
14-02-2020;44
15-02-2020;43
16-02-2020;53
17-02-2020;39
18-02-2020;43
19-02-2020;48
20-02-2020;39
21-02-2020;43
22-02-2020;35
23-02-2020;40
24-02-2020;33
25-02-2020;38
26-02-2020;38
27-02-2020;33
28-02-2020;52
29-02-2020;20
01-03-2020;28
02-03-2020;35
03-03-2020;28
04-03-2020;43
05-03-2020;33
06-03-2020;27
07-03-2020;37
08-03-2020;20
09-03-2020;3
10-03-2020;25
11-03-2020;36
12-03-2020;30
13-03-2020;27
14-03-2020;27
15-03-2020;17
16-03-2020;25
17-03-2020;28
18-03-2020;27
19-03-2020;35
20-03-2020;38
21-03-2020;20
22-03-2020;7
23-03-2020;9
24-03-2020;21
25-03-2020;23
26-03-2020;16
27-03-2020;21
28-03-2020;22
29-03-2020;11
30-03-2020;10
31-03-2020;16
01-04-2020;19
02-04-2020;12
03-04-2020;16
04-04-2020;23
05-04-2020;3
06-04-2020;6
07-04-2020;17
08-04-2020;20
09-04-2020;21
10-04-2020;9
11-04-2020;2
12-04-2020;2
13-04-2020;10
14-04-2020;8
15-04-2020;6
16-04-2020;20
17-04-2020;21
18-04-2020;13
19-04-2020;9
20-04-2020;12
21-04-2020;14
22-04-2020;15
23-04-2020;16
24-04-2020;11
25-04-2020;7
26-04-2020;8
27-04-2020;15
28-04-2020;14
29-04-2020;26
30-04-2020;9
01-05-2020;2
02-05-2020;3
03-05-2020;9
04-05-2020;12
05-05-2020;11
06-05-2020;9
07-05-2020;12
08-05-2020;7
09-05-2020;5
10-05-2020;5
11-05-2020;11
12-05-2020;10
13-05-2020;12
14-05-2020;9
15-05-2020;7
16-05-2020;6
17-05-2020;8
18-05-2020;6
19-05-2020;17
20-05-2020;17
21-05-2020;16
22-05-2020;16
23-05-2020;7
24-05-2020;5
25-05-2020;11
26-05-2020;14
27-05-2020;18
28-05-2020;33
29-05-2020;29
30-05-2020;25
31-05-2020;21
01-06-2020;21
02-06-2020;21
03-06-2020;16
04-06-2020;14
05-06-2020;12
06-06-2020;12
07-06-2020;14
08-06-2020;14
09-06-2020;16
10-06-2020;17
11-06-2020;19
12-06-2020;17
13-06-2020;15
14-06-2020;13
15-06-2020;15
16-06-2020;17
17-06-2020;19
18-06-2020;16
19-06-2020;21
20-06-2020;18
21-06-2020;12
22-06-2020;15
23-06-2020;29
24-06-2020;23
25-06-2020;22
26-06-2020;23
27-06-2020;15
28-06-2020;8
29-06-2020;17
30-06-2020;19
01-07-2020;14
02-07-2020;17
03-07-2020;15
04-07-2020;18
05-07-2020;15
06-07-2020;11
07-07-2020;8
08-07-2020;12
09-07-2020;19
10-07-2020;15
11-07-2020;8
12-07-2020;8
13-07-2020;16
14-07-2020;15
15-07-2020;13
16-07-2020;10
17-07-2020;10
18-07-2020;16
19-07-2020;15
20-07-2020;13
21-07-2020;12
22-07-2020;17
23-07-2020;17
24-07-2020;12
25-07-2020;15
26-07-2020;14
27-07-2020;14
28-07-2020;11
29-07-2020;13
30-07-2020;12
31-07-2020;25
01-08-2020;37
02-08-2020;38
03-08-2020;35
04-08-2020;25
05-08-2020;15
06-08-2020;13
07-08-2020;28
08-08-2020;16
09-08-2020;12
10-08-2020;16
11-08-2020;25
12-08-2020;19
13-08-2020;17
14-08-2020;20
15-08-2020;16
16-08-2020;10
17-08-2020;23
18-08-2020;37
19-08-2020;42
20-08-2020;31
21-08-2020;32
22-08-2020;27
23-08-2020;28
24-08-2020;32
25-08-2020;37
26-08-2020;38
27-08-2020;35
28-08-2020;25
29-08-2020;15
30-08-2020;13
31-08-2020;28
01-09-2020;18
02-09-2020;23
03-09-2020;39
04-09-2020;41
05-09-2020;8
06-09-2020;8
07-09-2020;16
08-09-2020;13
09-09-2020;18
10-09-2020;17
11-09-2020;20
12-09-2020;16
13-09-2020;25
14-09-2020;33
15-09-2020;20
16-09-2020;17
17-09-2020;20
18-09-2020;27
19-09-2020;19
20-09-2020;14
21-09-2020;22
22-09-2020;25
23-09-2020;14
24-09-2020;15
25-09-2020;14
26-09-2020;9
27-09-2020;7
28-09-2020;21
29-09-2020;26
30-09-2020;24
01-10-2020;19
02-10-2020;15
03-10-2020;11
04-10-2020;9
05-10-2020;28
06-10-2020;18
07-10-2020;12
08-10-2020;22
09-10-2020;24
10-10-2020;14
11-10-2020;10
12-10-2020;11
13-10-2020;16
14-10-2020;19
15-10-2020;28
16-10-2020;25
17-10-2020;25
18-10-2020;27
19-10-2020;24
20-10-2020;29
21-10-2020;32
22-10-2020;33
23-10-2020;32
24-10-2020;26
25-10-2020;14
26-10-2020;22
27-10-2020;36
28-10-2020;29
29-10-2020;31
30-10-2020;33
31-10-2020;38
01-11-2020;26
02-11-2020;16
03-11-2020;30
04-11-2020;20
05-11-2020;32
06-11-2020;26
07-11-2020;26
08-11-2020;14
09-11-2020;31
10-11-2020;26
11-11-2020;37
12-11-2020;35
13-11-2020;38
14-11-2020;27
15-11-2020;20
16-11-2020;29
17-11-2020;37
18-11-2020;42
19-11-2020;19
20-11-2020;30
21-11-2020;28
22-11-2020;26
23-11-2020;40
24-11-2020;43
25-11-2020;43
26-11-2020;38
27-11-2020;38
28-11-2020;38
29-11-2020;34
30-11-2020;33
01-12-2020;34
02-12-2020;37
03-12-2020;25
04-12-2020;28
05-12-2020;20
06-12-2020;26
07-12-2020;14
08-12-2020;19
09-12-2020;43
10-12-2020;43
11-12-2020;24
12-12-2020;22
13-12-2020;40
14-12-2020;39
15-12-2020;32
16-12-2020;45
17-12-2020;43
18-12-2020;31
19-12-2020;38
20-12-2020;39
21-12-2020;49
22-12-2020;27
23-12-2020;34
24-12-2020;34
25-12-2020;21
26-12-2020;36
27-12-2020;21
28-12-2020;21
29-12-2020;28
30-12-2020;34
31-12-2020;29
01-01-2021;18
02-01-2021;29
03-01-2021;23
04-01-2021;33
05-01-2021;38
06-01-2021;29
07-01-2021;41
08-01-2021;48
09-01-2021;38
10-01-2021;34
11-01-2021;47
12-01-2021;48
13-01-2021;49
